performer,measure,error_type,error_value,model
SR-ReproPno-RoomRev,38,raw,0.0061022349770212,cdl
SR-ReproPno-RoomRev,39,raw,0.0033427429135031,cdl
SR-ReproPno-RoomRev,40,raw,-0.0922965677441141,cdl
SR-ReproPno-RoomRev,41,raw,-0.0021762412135331,cdl
SR-ReproPno-RoomRev,42,raw,0.0133862621870264,cdl
AR-R-Oribe,1,performer,-0.3613605444580496,cdl
AR-R-Oribe,2,performer,0.0376417232448984,cdl
AR-R-Oribe,3,performer,0.0052607709591825,cdl
AR-R-Oribe,4,performer,-0.0356462584852597,cdl
AR-R-Oribe,5,performer,0.0488435376621296,cdl
AR-R-Oribe,6,performer,0.1865759639750557,cdl
AR-R-Oribe,7,performer,-0.0052607709591825,cdl
AR-R-Oribe,8,performer,0.3090249428457987,cdl
AR-R-Oribe,9,performer,0.0316553282721159,cdl
AR-R-Oribe,10,performer,0.0198639459115668,cdl
AR-R-Oribe,11,performer,-0.0331972789138248,cdl
AR-R-Oribe,12,performer,0.0369614510430835,cdl
AR-R-Oribe,13,performer,-0.0843537412403563,cdl
AR-R-Oribe,14,performer,-0.0416326526915966,cdl
AR-R-Oribe,15,performer,-0.1446712021564522,cdl
AR-R-Oribe,16,performer,0.5063945574353781,cdl
AR-R-Oribe,17,performer,-0.0746485265419494,cdl
AR-R-Oribe,18,performer,0.0521541948820925,cdl
AR-R-Oribe,19,performer,-0.0397278914467023,cdl
AR-R-Oribe,20,performer,-0.5896598640294854,cdl
AR-R-Oribe,21,performer,0.0571428570907102,cdl
AR-R-Oribe,22,performer,0.1194557824739206,cdl
AR-R-Oribe,23,performer,0.0360090705442388,cdl
AR-R-Oribe,24,performer,-0.0374603175238092,cdl
AR-R-Oribe,25,performer,-0.3867573700453448,cdl
AR-R-Oribe,26,performer,0.1007709751360437,cdl
AR-R-Oribe,27,performer,0.0901587298299517,cdl
AR-R-Oribe,28,performer,-0.2355555556734714,cdl
AR-R-Oribe,29,performer,-0.3965532879092706,cdl
AR-R-Oribe,30,performer,-0.0253061229818456,cdl
AR-R-Oribe,31,performer,-0.1143764169501082,cdl
AR-R-Oribe,32,performer,-0.0537868485623675,cdl
AR-R-Oribe,33,performer,0.3149206352222222,cdl
AR-R-Oribe,34,performer,0.0164172335555576,cdl
AR-R-Oribe,35,performer,-0.1017687080272082,cdl
AR-R-Oribe,36,performer,0.0089795914988712,cdl
AR-R-Oribe,37,performer,-0.045351473514728,cdl
AR-R-Oribe,38,performer,0.1726077093333344,cdl
AR-R-Oribe,39,performer,-0.0139682541949923,cdl
AR-R-Oribe,40,performer,0.3351473925941093,cdl
AR-R-Oribe,41,performer,-0.0390929701972595,cdl
AR-R-Oribe,42,performer,7.225124716015898,cdl
OV-R-Fournier1961,1,performer,-0.4836507936088421,cdl
OV-R-Fournier1961,2,performer,0.1116326526882121,cdl
OV-R-Fournier1961,3,performer,0.0220181404455797,cdl
OV-R-Fournier1961,4,performer,0.0016553283435385,cdl
OV-R-Fournier1961,5,performer,-0.0304988666904755,cdl
OV-R-Fournier1961,6,performer,0.3850113381054427,cdl
OV-R-Fournier1961,7,performer,-0.0141723361031722,cdl
OV-R-Fournier1961,8,performer,-0.0927210884206353,cdl
OV-R-Fournier1961,9,performer,0.0366213147380989,cdl
OV-R-Fournier1961,10,performer,-0.0245124715725566,cdl
OV-R-Fournier1961,11,performer,-0.0016553283435385,cdl
OV-R-Fournier1961,12,performer,-0.0690476195294778,cdl
OV-R-Fournier1961,13,performer,-0.0617460320782257,cdl
OV-R-Fournier1961,14,performer,0.0363492060419616,cdl
OV-R-Fournier1961,15,performer,-0.0655102044364994,cdl
OV-R-Fournier1961,16,performer,-0.2191609975952246,cdl
OV-R-Fournier1961,17,performer,0.0420634923049902,cdl
OV-R-Fournier1961,18,performer,-0.1726303851553439,cdl
OV-R-Fournier1961,19,performer,-0.0176643990011342,cdl
OV-R-Fournier1961,20,performer,0.0753514743027352,cdl
OV-R-Fournier1961,21,performer,0.1680498863707527,cdl
OV-R-Fournier1961,22,performer,0.0847392292936604,cdl
OV-R-Fournier1961,23,performer,-0.0187981860895547,cdl
OV-R-Fournier1961,24,performer,0.1480045346995382,cdl
OV-R-Fournier1961,25,performer,-0.1182993192641674,cdl
OV-R-Fournier1961,26,performer,0.1231519277471591,cdl
OV-R-Fournier1961,27,performer,0.1195238092188333,cdl
OV-R-Fournier1961,28,performer,0.029637188611133,cdl
OV-R-Fournier1961,29,performer,0.3696371879988618,cdl
OV-R-Fournier1961,30,performer,-0.0799319730736982,cdl
OV-R-Fournier1961,31,performer,-0.033401360459166,cdl
OV-R-Fournier1961,32,performer,0.0582993197358661,cdl
OV-R-Fournier1961,33,performer,0.0541269838174685,cdl
OV-R-Fournier1961,34,performer,0.1150793655453412,cdl
OV-R-Fournier1961,35,performer,0.0684580500963534,cdl
OV-R-Fournier1961,36,performer,-0.0799319732097387,cdl
OV-R-Fournier1961,37,performer,-0.0232426299013468,cdl
OV-R-Fournier1961,38,performer,1.9730385491553195,cdl
OV-R-Fournier1961,39,performer,0.0248299319875116,cdl
OV-R-Fournier1961,40,performer,-0.0443764170646261,cdl
OV-R-Fournier1961,41,performer,-0.0076417231780112,cdl
OV-R-Fournier1961,42,performer,-0.0514512472188357,cdl
SR-R-ReproPno-CloseRev,1,performer,0.913960295635002,cdl
SR-R-ReproPno-CloseRev,2,performer,-0.0028274084466306,cdl
SR-R-ReproPno-CloseRev,3,performer,0.0223496074263849,cdl
SR-R-ReproPno-CloseRev,4,performer,0.0195901153628934,cdl
SR-R-ReproPno-CloseRev,5,performer,-0.006389331349121,cdl
SR-R-ReproPno-CloseRev,6,performer,0.0093545779479331,cdl
SR-R-ReproPno-CloseRev,7,performer,0.0453252446146024,cdl
SR-R-ReproPno-CloseRev,8,performer,-0.0023322066325555,cdl
SR-R-ReproPno-CloseRev,9,performer,0.024205353458143,cdl
SR-R-ReproPno-CloseRev,10,performer,0.0416726187642702,cdl
SR-R-ReproPno-CloseRev,11,performer,-0.0229462837300538,cdl
SR-R-ReproPno-CloseRev,12,performer,-0.0304223290815315,cdl
SR-R-ReproPno-CloseRev,13,performer,0.0084508319162068,cdl
SR-R-ReproPno-CloseRev,14,performer,-0.0080048052719945,cdl
SR-R-ReproPno-CloseRev,15,performer,-0.0107642973354842,cdl
SR-R-ReproPno-CloseRev,16,performer,-0.0976961249998709,cdl
SR-R-ReproPno-CloseRev,17,performer,0.0099298704649726,cdl
SR-R-ReproPno-CloseRev,18,performer,-0.0937820025509026,cdl
SR-R-ReproPno-CloseRev,19,performer,0.0014176890590889,cdl
SR-R-ReproPno-CloseRev,20,performer,-0.0013418030044078,cdl
SR-R-ReproPno-CloseRev,21,performer,0.0698216074264408,cdl
SR-R-ReproPno-CloseRev,22,performer,0.027062115362952,cdl
SR-R-ReproPno-CloseRev,23,performer,0.0011828027212317,cdl
SR-R-ReproPno-CloseRev,24,performer,-0.0015766893422721,cdl
SR-R-ReproPno-CloseRev,25,performer,-0.0122273378683672,cdl
SR-R-ReproPno-CloseRev,26,performer,0.0097750748300171,cdl
SR-R-ReproPno-CloseRev,27,performer,0.1062446077098115,cdl
SR-R-ReproPno-CloseRev,28,performer,0.0106052970521943,cdl
SR-R-ReproPno-CloseRev,29,performer,-0.0420408163265051,cdl
SR-R-ReproPno-CloseRev,30,performer,-0.0877935056689267,cdl
SR-R-ReproPno-CloseRev,31,performer,-0.0168115011338301,cdl
SR-R-ReproPno-CloseRev,32,performer,0.0314947664398488,cdl
SR-R-ReproPno-CloseRev,33,performer,0.033361124716464,cdl
SR-R-ReproPno-CloseRev,34,performer,-0.0988314739230418,cdl
SR-R-ReproPno-CloseRev,35,performer,-0.0011828027212317,cdl
SR-R-ReproPno-CloseRev,36,performer,0.1046291337866733,cdl
SR-R-ReproPno-CloseRev,37,performer,0.0322097777775667,cdl
SR-R-ReproPno-CloseRev,38,performer,-0.0169896235829867,cdl
SR-R-ReproPno-CloseRev,39,performer,-0.0387967346941309,cdl
SR-R-ReproPno-CloseRev,40,performer,-0.0921684716555972,cdl
SR-R-ReproPno-CloseRev,41,performer,0.0211718095235227,cdl
SR-R-ReproPno-CloseRev,42,performer,-0.0097055963729957,cdl
SR-ReproPno-CloseDry,1,performer,0.9166074601763288,cdl
SR-ReproPno-CloseDry,2,performer,0.001883248158188,cdl
SR-ReproPno-CloseDry,3,performer,0.0084661597228139,cdl
SR-ReproPno-CloseDry,4,performer,-0.0098035364223125,cdl
SR-ReproPno-CloseDry,5,performer,-0.0094791282590431,cdl
SR-ReproPno-CloseDry,6,performer,9.698058449636449e-05,cdl
SR-ReproPno-CloseDry,7,performer,0.0392422504257758,cdl
SR-ReproPno-CloseDry,8,performer,-0.0085059037692403,cdl
SR-ReproPno-CloseDry,9,performer,0.0150384590425609,cdl
SR-ReproPno-CloseDry,10,performer,0.0309637742353032,cdl
SR-ReproPno-CloseDry,11,performer,-0.0244941305265982,cdl
SR-ReproPno-CloseDry,12,performer,-0.0119248244041507,cdl
SR-ReproPno-CloseDry,13,performer,0.0099868853464286,cdl
SR-ReproPno-CloseDry,14,performer,-0.0065594547896239,cdl
SR-ReproPno-CloseDry,15,performer,-0.0060536407306628,cdl
SR-ReproPno-CloseDry,16,performer,-0.0944367155605903,cdl
SR-ReproPno-CloseDry,17,performer,-0.0055862302998264,cdl
SR-ReproPno-CloseDry,18,performer,-0.0517017314336172,cdl
SR-ReproPno-CloseDry,19,performer,-0.0110145114789617,cdl
SR-ReproPno-CloseDry,20,performer,0.0033688536004063,cdl
SR-ReproPno-CloseDry,21,performer,0.0604733071151599,cdl
SR-ReproPno-CloseDry,22,performer,0.0085528173192344,cdl
SR-ReproPno-CloseDry,23,performer,0.005893459326046,cdl
SR-ReproPno-CloseDry,24,performer,0.0031339672625421,cdl
SR-ReproPno-CloseDry,25,performer,0.0003744751990382,cdl
SR-ReproPno-CloseDry,26,performer,0.0208349377840306,cdl
SR-ReproPno-CloseDry,27,performer,0.0829280534302654,cdl
SR-ReproPno-CloseDry,28,performer,0.0153159536570228,cdl
SR-ReproPno-CloseDry,29,performer,-0.014110205073166,cdl
SR-ReproPno-CloseDry,30,performer,-0.0598628944155876,cdl
SR-ReproPno-CloseDry,31,performer,-0.033960254959851,cdl
SR-ReproPno-CloseDry,32,performer,0.0333029287135957,cdl
SR-ReproPno-CloseDry,33,performer,0.029182892432388,cdl
SR-ReproPno-CloseDry,34,performer,-0.0476809080211353,cdl
SR-ReproPno-CloseDry,35,performer,-0.0040004907876181,cdl
SR-ReproPno-CloseDry,36,performer,-0.0299799374996467,cdl
SR-ReproPno-CloseDry,37,performer,0.036920434382381,cdl
SR-ReproPno-CloseDry,38,performer,-0.0122789669781582,cdl
SR-ReproPno-CloseDry,39,performer,-0.0477822232140283,cdl
SR-ReproPno-CloseDry,40,performer,-0.0257798105156155,cdl
SR-ReproPno-CloseDry,41,performer,0.002662511479798,cdl
SR-ReproPno-CloseDry,42,performer,-9.69805844874827e-05,cdl
SR-ReproPno-HandRecDry,1,performer,0.1145856551871377,cdl
SR-ReproPno-HandRecDry,2,performer,0.0079566812642348,cdl
SR-ReproPno-HandRecDry,3,performer,-0.0180227654477835,cdl
SR-ReproPno-HandRecDry,4,performer,-0.0176983572845177,cdl
SR-ReproPno-HandRecDry,5,performer,-0.0018637450396177,cdl
SR-ReproPno-HandRecDry,6,performer,0.0201386676587986,cdl
SR-ReproPno-HandRecDry,7,performer,0.0405084272959896,cdl
SR-ReproPno-HandRecDry,8,performer,0.0053679828515456,cdl
SR-ReproPno-HandRecDry,9,performer,0.1184361551871511,cdl
SR-ReproPno-HandRecDry,10,performer,0.0693274567744559,cdl
SR-ReproPno-HandRecDry,11,performer,-0.0091689967402821,cdl
SR-ReproPno-HandRecDry,12,performer,0.0081168626701533,cdl
SR-ReproPno-HandRecDry,13,performer,0.0084412708334156,cdl
SR-ReproPno-HandRecDry,14,performer,-0.0576288788264491,cdl
SR-ReproPno-HandRecDry,15,performer,0.0092714930556567,cdl
SR-ReproPno-HandRecDry,16,performer,-0.0979777949262015,cdl
SR-ReproPno-HandRecDry,17,performer,0.0157252980443161,cdl
SR-ReproPno-HandRecDry,18,performer,-0.0833607246314258,cdl
SR-ReproPno-HandRecDry,19,performer,-0.0128322348354998,cdl
SR-ReproPno-HandRecDry,20,performer,-0.0741858312073802,cdl
SR-ReproPno-HandRecDry,21,performer,0.043417488520518,cdl
SR-ReproPno-HandRecDry,22,performer,0.0131750032597537,cdl
SR-ReproPno-HandRecDry,23,performer,-0.0020013615361591,cdl
SR-ReproPno-HandRecDry,24,performer,-0.004760853599663,cdl
SR-ReproPno-HandRecDry,25,performer,0.0389195636338826,cdl
SR-ReproPno-HandRecDry,26,performer,0.0361600715703644,cdl
SR-ReproPno-HandRecDry,27,performer,0.0750332325680602,cdl
SR-ReproPno-HandRecDry,28,performer,-0.0255947402210523,cdl
SR-ReproPno-HandRecDry,29,performer,0.0442081259920712,cdl
SR-ReproPno-HandRecDry,30,performer,-0.021680617772148,cdl
SR-ReproPno-HandRecDry,31,performer,0.0018637450396141,cdl
SR-ReproPno-HandRecDry,32,performer,0.0283106021824579,cdl
SR-ReproPno-HandRecDry,33,performer,0.0257325160146422,cdl
SR-ReproPno-HandRecDry,34,performer,-0.0787956835318652,cdl
SR-ReproPno-HandRecDry,35,performer,-0.0118953116498232,cdl
SR-ReproPno-HandRecDry,36,performer,-0.0378747583618519,cdl
SR-ReproPno-HandRecDry,37,performer,0.0164179037696214,cdl
SR-ReproPno-HandRecDry,38,performer,-0.0201737878403633,cdl
SR-ReproPno-HandRecDry,39,performer,-0.0229332799038672,cdl
SR-ReproPno-HandRecDry,40,performer,-0.0024728173188748,cdl
SR-ReproPno-HandRecDry,41,performer,-0.0052323093824071,cdl
SR-ReproPno-HandRecDry,42,performer,-0.0079918014466926,cdl
SR-ReproPno-RoomDry,1,performer,0.8721926393140333,cdl
SR-ReproPno-RoomDry,2,performer,0.0317768173185681,cdl
SR-ReproPno-RoomDry,3,performer,-0.0034543300737208,cdl
SR-ReproPno-RoomDry,4,performer,-0.0031299219104568,cdl
SR-ReproPno-RoomDry,5,performer,-0.0028055137471856,cdl
SR-ReproPno-RoomDry,6,performer,0.0347071030328578,cdl
SR-ReproPno-RoomDry,7,performer,0.0102696064342246,cdl
SR-ReproPno-RoomDry,8,performer,0.0322720191326375,cdl
SR-ReproPno-RoomDry,9,performer,0.0355896245748219,cdl
SR-ReproPno-RoomDry,10,performer,0.0298369352324172,cdl
SR-ReproPno-RoomDry,11,performer,-0.0115620126133819,cdl
SR-ReproPno-RoomDry,12,performer,0.0274018513322005,cdl
SR-ReproPno-RoomDry,13,performer,-0.0202555999149609,cdl
SR-ReproPno-RoomDry,14,performer,-0.0247384479875165,cdl
SR-ReproPno-RoomDry,15,performer,-0.0458199355158726,cdl
SR-ReproPno-RoomDry,16,performer,0.0051167175453628,cdl
SR-ReproPno-RoomDry,17,performer,0.0130601733276733,cdl
SR-ReproPno-RoomDry,18,performer,-0.0223523799603171,cdl
SR-ReproPno-RoomDry,19,performer,-0.0043408969670934,cdl
SR-ReproPno-RoomDry,20,performer,0.0020606087018322,cdl
SR-ReproPno-RoomDry,21,performer,0.0396639284297322,cdl
SR-ReproPno-RoomDry,22,performer,0.0277434386338057,cdl
SR-ReproPno-RoomDry,23,performer,-0.0106528808106247,cdl
SR-ReproPno-RoomDry,24,performer,0.0098075817743961,cdl
SR-ReproPno-RoomDry,25,performer,0.0302680443594169,cdl
SR-ReproPno-RoomDry,26,performer,-0.0020606087018393,cdl
SR-ReproPno-RoomDry,27,performer,0.0479690148809197,cdl
SR-ReproPno-RoomDry,28,performer,-0.0277156472506305,cdl
SR-ReproPno-RoomDry,29,performer,-0.027209833191705,cdl
SR-ReproPno-RoomDry,30,performer,0.0157449604590595,cdl
SR-ReproPno-RoomDry,31,performer,0.0164321804136733,cdl
SR-ReproPno-RoomDry,32,performer,0.0138540942458575,cdl
SR-ReproPno-RoomDry,33,performer,0.0081921078512863,cdl
SR-ReproPno-RoomDry,34,performer,0.2144122076245054,cdl
SR-ReproPno-RoomDry,35,performer,-0.0205468309242888,cdl
SR-ReproPno-RoomDry,36,performer,-0.0233063229878069,cdl
SR-ReproPno-RoomDry,37,performer,-0.0028458604028145,cdl
SR-ReproPno-RoomDry,38,performer,-0.0056053524663184,cdl
SR-ReproPno-RoomDry,39,performer,-0.0411086087021743,cdl
SR-ReproPno-RoomDry,40,performer,-0.0503080100627215,cdl
SR-ReproPno-RoomDry,41,performer,-0.020323737953916,cdl
SR-ReproPno-RoomDry,42,performer,-0.0166433207211582,cdl
SR-ReproPno-RoomRev,1,performer,0.891956320861654,cdl
SR-ReproPno-RoomRev,2,performer,0.047912380952356,cdl
SR-ReproPno-RoomRev,3,performer,-0.0182484716553528,cdl
SR-ReproPno-RoomRev,4,performer,0.00375394104306,cdl
SR-ReproPno-RoomRev,5,performer,-0.0129738049886825,cdl
SR-ReproPno-RoomRev,6,performer,0.0477587664398893,cdl
SR-ReproPno-RoomRev,7,performer,0.0001013151927296,cdl
SR-ReproPno-RoomRev,8,performer,0.0467749297052009,cdl
SR-ReproPno-RoomRev,9,performer,0.0486412879818516,cdl
SR-ReproPno-RoomRev,10,performer,0.0042491428571374,cdl
SR-ReproPno-RoomRev,11,performer,-0.0047688526077074,cdl
SR-ReproPno-RoomRev,12,performer,0.0172335600907054,cdl
SR-ReproPno-RoomRev,13,performer,-0.0040293333333281,cdl
SR-ReproPno-RoomRev,14,performer,-0.0300087800453496,cdl
SR-ReproPno-RoomRev,15,performer,-0.0329496780045275,cdl
SR-ReproPno-RoomRev,16,performer,0.0167171337868623,cdl
SR-ReproPno-RoomRev,17,performer,-0.0001013151927367,cdl
SR-ReproPno-RoomRev,18,performer,-0.0698902857142869,cdl
SR-ReproPno-RoomRev,19,performer,0.0026336689342514,cdl
SR-ReproPno-RoomRev,20,performer,0.0151122721088583,cdl
SR-ReproPno-RoomRev,21,performer,0.0386566349206489,cdl
SR-ReproPno-RoomRev,22,performer,0.040795102040839,cdl
SR-ReproPno-RoomRev,23,performer,-0.0208211720521234,cdl
SR-ReproPno-RoomRev,24,performer,-0.0003607094670883,cdl
SR-ReproPno-RoomRev,25,performer,0.0122085966553271,cdl
SR-ReproPno-RoomRev,26,performer,0.0046418483559875,cdl
SR-ReproPno-RoomRev,27,performer,0.0978460751133241,cdl
SR-ReproPno-RoomRev,28,performer,-0.0244599022109497,cdl
SR-ReproPno-RoomRev,29,performer,-0.0141581697846646,cdl
SR-ReproPno-RoomRev,30,performer,0.0053952633218585,cdl
SR-ReproPno-RoomRev,31,performer,0.0076244333898642,cdl
SR-ReproPno-RoomRev,32,performer,0.0007833086733057,cdl
SR-ReproPno-RoomRev,33,performer,-0.0019761833902123,cdl
SR-ReproPno-RoomRev,34,performer,0.0417042338433049,cdl
SR-ReproPno-RoomRev,35,performer,-0.0307151221657875,cdl
SR-ReproPno-RoomRev,36,performer,-0.0476242740932519,cdl
SR-ReproPno-RoomRev,37,performer,-0.0130141516443131,cdl
SR-ReproPno-RoomRev,38,performer,-0.015773643707817,cdl
SR-ReproPno-RoomRev,39,performer,-0.0185331357713209,cdl
SR-ReproPno-RoomRev,40,performer,-0.1141724464289382,cdl
SR-ReproPno-RoomRev,41,performer,-0.0240521198983714,cdl
SR-ReproPno-RoomRev,42,performer,-0.008489616497826,cdl
AR-R-Oribe,1,global,-0.3498342814771875,cdl
AR-R-Oribe,2,global,0.0491679862257603,cdl
AR-R-Oribe,3,global,0.0167870339400444,cdl
AR-R-Oribe,4,global,-0.0241199955043978,cdl
AR-R-Oribe,5,global,0.060369800642988,cdl
AR-R-Oribe,6,global,0.198102226955914,cdl
AR-R-Oribe,7,global,0.0062654920216793,cdl
AR-R-Oribe,8,global,0.3205512058266571,cdl
AR-R-Oribe,9,global,0.0431815912529671,cdl
AR-R-Oribe,10,global,0.0313902088924251,cdl
AR-R-Oribe,11,global,-0.0216710159329664,cdl
AR-R-Oribe,12,global,0.0484877140239419,cdl
AR-R-Oribe,13,global,-0.0728274782594979,cdl
AR-R-Oribe,14,global,-0.0301063897107454,cdl
AR-R-Oribe,15,global,-0.1331449391755939,cdl
AR-R-Oribe,16,global,0.5179208204162364,cdl
AR-R-Oribe,17,global,-0.0631222635610839,cdl
AR-R-Oribe,18,global,0.0636804578629437,cdl
AR-R-Oribe,19,global,-0.0282016284658368,cdl
AR-R-Oribe,20,global,-0.5781336010486342,cdl
AR-R-Oribe,21,global,0.0686691200715756,cdl
AR-R-Oribe,22,global,0.1309820454547718,cdl
AR-R-Oribe,23,global,0.04753533352509,cdl
AR-R-Oribe,24,global,-0.025934054542958,cdl
AR-R-Oribe,25,global,-0.3752311070644794,cdl
AR-R-Oribe,26,global,0.1122972381168949,cdl
AR-R-Oribe,27,global,0.101684992810803,cdl
AR-R-Oribe,28,global,-0.2240292926926059,cdl
AR-R-Oribe,29,global,-0.3850270249284193,cdl
AR-R-Oribe,30,global,-0.0137798600009801,cdl
AR-R-Oribe,31,global,-0.102850153969257,cdl
AR-R-Oribe,32,global,-0.0422605855815163,cdl
AR-R-Oribe,33,global,0.3264468982030735,cdl
AR-R-Oribe,34,global,0.0279434965364089,cdl
AR-R-Oribe,35,global,-0.0902424450463286,cdl
AR-R-Oribe,36,global,0.0205058544797509,cdl
AR-R-Oribe,37,global,-0.0338252105338767,cdl
AR-R-Oribe,38,global,0.1841339723141857,cdl
AR-R-Oribe,39,global,-0.0024419912141411,cdl
AR-R-Oribe,40,global,0.3466736555749605,cdl
AR-R-Oribe,41,global,-0.0275667072164083,cdl
AR-R-Oribe,42,global,7.236650978996749,cdl
OV-R-Fournier1961,1,global,-0.4608546894363718,cdl
OV-R-Fournier1961,2,global,0.1344287568606823,cdl
OV-R-Fournier1961,3,global,0.044814244618049,cdl
OV-R-Fournier1961,4,global,0.0244514325160078,cdl
OV-R-Fournier1961,5,global,-0.0077027625180043,cdl
OV-R-Fournier1961,6,global,0.4078074422779139,cdl
OV-R-Fournier1961,7,global,0.0086237680692953,cdl
OV-R-Fournier1961,8,global,-0.0699249842481641,cdl
OV-R-Fournier1961,9,global,0.05941741891057,cdl
OV-R-Fournier1961,10,global,-0.0017163674000855,cdl
OV-R-Fournier1961,11,global,0.0211407758289325,cdl
OV-R-Fournier1961,12,global,-0.0462515153570066,cdl
OV-R-Fournier1961,13,global,-0.0389499279057545,cdl
OV-R-Fournier1961,14,global,0.0591453102144328,cdl
OV-R-Fournier1961,15,global,-0.0427141002640283,cdl
OV-R-Fournier1961,16,global,-0.1963648934227535,cdl
OV-R-Fournier1961,17,global,0.0648595964774614,cdl
OV-R-Fournier1961,18,global,-0.1498342809828727,cdl
OV-R-Fournier1961,19,global,0.0051317051713226,cdl
OV-R-Fournier1961,20,global,0.0981475784752063,cdl
OV-R-Fournier1961,21,global,0.1908459905432096,cdl
OV-R-Fournier1961,22,global,0.1075353334661173,cdl
OV-R-Fournier1961,23,global,0.0039979180829163,cdl
OV-R-Fournier1961,24,global,0.1708006388720093,cdl
OV-R-Fournier1961,25,global,-0.0955032150917105,cdl
OV-R-Fournier1961,26,global,0.145948031919616,cdl
OV-R-Fournier1961,27,global,0.1423199133912902,cdl
OV-R-Fournier1961,28,global,0.0524332927835899,cdl
OV-R-Fournier1961,29,global,0.3924332921713187,cdl
OV-R-Fournier1961,30,global,-0.0571358689012413,cdl
OV-R-Fournier1961,31,global,-0.0106052562866949,cdl
OV-R-Fournier1961,32,global,0.0810954239083372,cdl
OV-R-Fournier1961,33,global,0.0769230879899396,cdl
OV-R-Fournier1961,34,global,0.1378754697178124,cdl
OV-R-Fournier1961,35,global,0.0912541542688245,cdl
OV-R-Fournier1961,36,global,-0.0571358690372676,cdl
OV-R-Fournier1961,37,global,-0.0004465257288757,cdl
OV-R-Fournier1961,38,global,1.9958346533277904,cdl
OV-R-Fournier1961,39,global,0.0476260361600111,cdl
OV-R-Fournier1961,40,global,-0.021580312892155,cdl
OV-R-Fournier1961,41,global,0.0151543809944598,cdl
OV-R-Fournier1961,42,global,-0.0286551430463646,cdl
SR-R-ReproPno-CloseRev,1,global,0.9049502991781412,cdl
SR-R-ReproPno-CloseRev,2,global,-0.0118374049034915,cdl
SR-R-ReproPno-CloseRev,3,global,0.013339610969524,cdl
SR-R-ReproPno-CloseRev,4,global,0.0105801189060326,cdl
SR-R-ReproPno-CloseRev,5,global,-0.0153993278059818,cdl
SR-R-ReproPno-CloseRev,6,global,0.0003445814910723,cdl
SR-R-ReproPno-CloseRev,7,global,0.036315248157738,cdl
SR-R-ReproPno-CloseRev,8,global,-0.0113422030894163,cdl
SR-R-ReproPno-CloseRev,9,global,0.0151953570012821,cdl
SR-R-ReproPno-CloseRev,10,global,0.0326626223074093,cdl
SR-R-ReproPno-CloseRev,11,global,-0.0319562801869146,cdl
SR-R-ReproPno-CloseRev,12,global,-0.0394323255383923,cdl
SR-R-ReproPno-CloseRev,13,global,-0.000559164540661,cdl
SR-R-ReproPno-CloseRev,14,global,-0.0170148017288553,cdl
SR-R-ReproPno-CloseRev,15,global,-0.019774293792345,cdl
SR-R-ReproPno-CloseRev,16,global,-0.1067061214567388,cdl
SR-R-ReproPno-CloseRev,17,global,0.0009198740081117,cdl
SR-R-ReproPno-CloseRev,18,global,-0.1027919990077634,cdl
SR-R-ReproPno-CloseRev,19,global,-0.007592307397779,cdl
SR-R-ReproPno-CloseRev,20,global,-0.0103517994612758,cdl
SR-R-ReproPno-CloseRev,21,global,0.0608116109695728,cdl
SR-R-ReproPno-CloseRev,22,global,0.018052118906084,cdl
SR-R-ReproPno-CloseRev,23,global,-0.0078271937356362,cdl
SR-R-ReproPno-CloseRev,24,global,-0.0105866857991401,cdl
SR-R-ReproPno-CloseRev,25,global,-0.021237334325221,cdl
SR-R-ReproPno-CloseRev,26,global,0.0007650783731492,cdl
SR-R-ReproPno-CloseRev,27,global,0.0972346112529436,cdl
SR-R-ReproPno-CloseRev,28,global,0.0015953005953406,cdl
SR-R-ReproPno-CloseRev,29,global,-0.051050812783373,cdl
SR-R-ReproPno-CloseRev,30,global,-0.0968035021257947,cdl
SR-R-ReproPno-CloseRev,31,global,-0.0258214975906838,cdl
SR-R-ReproPno-CloseRev,32,global,0.0224847699829808,cdl
SR-R-ReproPno-CloseRev,33,global,0.024351128259596,cdl
SR-R-ReproPno-CloseRev,34,global,-0.1078414703799097,cdl
SR-R-ReproPno-CloseRev,35,global,-0.0101927991780996,cdl
SR-R-ReproPno-CloseRev,36,global,0.0956191373298054,cdl
SR-R-ReproPno-CloseRev,37,global,0.0231997813206987,cdl
SR-R-ReproPno-CloseRev,38,global,-0.0259996200398404,cdl
SR-R-ReproPno-CloseRev,39,global,-0.0478067311509988,cdl
SR-R-ReproPno-CloseRev,40,global,-0.101178468112451,cdl
SR-R-ReproPno-CloseRev,41,global,0.0121618130666547,cdl
SR-R-ReproPno-CloseRev,42,global,-0.0187155928298494,cdl
SR-ReproPno-CloseDry,1,global,0.9028868071146492,cdl
SR-ReproPno-CloseDry,2,global,-0.0118374049034915,cdl
SR-ReproPno-CloseDry,3,global,-0.0052544933388656,cdl
SR-ReproPno-CloseDry,4,global,-0.0235241894839912,cdl
SR-ReproPno-CloseDry,5,global,-0.0231997813207218,cdl
SR-ReproPno-CloseDry,6,global,-0.0136236724771823,cdl
SR-ReproPno-CloseDry,7,global,0.0255215973640936,cdl
SR-ReproPno-CloseDry,8,global,-0.0222265568309225,cdl
SR-ReproPno-CloseDry,9,global,0.0013178059808787,cdl
SR-ReproPno-CloseDry,10,global,0.017243121173621,cdl
SR-ReproPno-CloseDry,11,global,-0.0382147835882804,cdl
